1 0.15 5000.0 0.49
1 0.15 5000.0 0.52
1 0.14 5000.0 0.5
2 0.1 0.0 0.79
1 0.14 5000.0 0.28
1 0.13 5000.0 0.01
1 0.16 5000.0 0.87
10 0.1 45000.0 0.78
10 0.13 5000.0 0.14
10 0.12 5000.0 0.26
10 0.18 15000.0 0.82
10 0.3 25000.0 0.39
10 0.12 0.0 0.78
10 0.75 20000.0 0.29
10 0.67 30000.0 0.48
10 0.21 5000.0 0.45
10 0.13 10000.0 0.57
10 0.11 0.0 0.18
10 0.16 30000.0 0.48
10 0.26 55000.0 0.89
10 0.26 15000.0 0.59
10 0.29 15000.0 0.35
10 0.1 0.0 0.89
10 0.12 0.0 0.41
10 0.16 10000.0 0.08
10 0.47 35000.0 0.68
10 0.1 25000.0 0.05
10 0.54 35000.0 0.26
10 0.12 65000.0 0.61
10 0.34 15000.0 0.61
10 0.14 10000.0 0.02
10 0.62 30000.0 0.79
10 0.11 5000.0 0.02
10 0.23 10000.0 0.39
10 0.11 10000.0 0.53
10 0.14 10000.0 0.83
10 0.14 10000.0 0.93
1
65000
